Datetime,Open,High,Low,Close,Volume
2023-01-02 21:46:00,4171.50,4171.50,4170.00,4170.50,207
2023-01-02 21:47:00,4170.25,4171.00,4169.75,4170.00,176
2023-01-02 21:48:00,4170.00,4171.25,4170.00,4170.50,167
2023-01-02 21:49:00,4170.50,4171.00,4170.50,4170.75,54
2023-01-02 21:50:00,4170.75,4172.50,4170.75,4172.25,423
2023-01-02 21:51:00,4172.00,4173.00,4171.25,4171.25,299
2023-01-02 21:52:00,4171.50,4171.75,4171.25,4171.50,96
2023-01-02 21:53:00,4171.75,4172.00,4171.50,4171.75,46
2023-01-02 21:54:00,4171.75,4172.00,4171.00,4171.25,77
2023-01-02 21:55:00,4171.50,4171.50,4169.50,4170.00,301
2023-01-02 21:56:00,4170.00,4170.75,4169.75,4170.75,106
2023-01-02 21:57:00,4170.75,4171.50,4170.75,4171.00,98
2023-01-02 21:58:00,4170.75,4171.25,4170.75,4170.75,64
2023-01-02 21:59:00,4171.00,4171.00,4170.25,4171.00,172
2023-01-02 22:00:00,4170.75,4172.50,4170.75,4171.75,386
2023-01-02 22:01:00,4171.50,4171.75,4170.00,4170.00,195
2023-01-02 22:02:00,4170.00,4170.50,4169.00,4170.25,474
2023-01-02 22:03:00,4170.25,4170.50,4169.50,4170.25,89
2023-01-02 22:04:00,4170.25,4171.00,4170.25,4171.00,175
2023-01-02 22:05:00,4170.75,4171.25,4170.25,4171.00,190
2023-01-02 22:06:00,4171.00,4171.50,4170.75,4171.50,128
2023-01-02 22:07:00,4171.25,4172.50,4171.25,4172.00,209
2023-01-02 22:08:00,4172.00,4172.25,4170.75,4171.00,124
2023-01-02 22:09:00,4171.00,4171.50,4170.50,4170.75,103
2023-01-02 22:10:00,4170.75,4171.50,4170.50,4171.00,137
2023-01-02 22:11:00,4171.25,4171.75,4171.25,4171.25,184
2023-01-02 22:12:00,4171.50,4172.50,4171.50,4172.00,150
2023-01-02 22:13:00,4171.75,4172.25,4170.75,4171.00,195
2023-01-02 22:14:00,4171.00,4171.00,4170.00,4170.50,165
2023-01-02 22:15:00,4170.75,4170.75,4169.50,4169.75,166
2023-01-02 22:16:00,4169.75,4170.75,4169.75,4170.25,93
2023-01-02 22:17:00,4170.25,4171.00,4170.00,4170.50,90
2023-01-02 22:18:00,4170.50,4170.75,4170.00,4170.50,71
2023-01-02 22:19:00,4170.50,4170.75,4170.25,4170.50,85
2023-01-02 22:20:00,4170.25,4171.50,4170.25,4171.50,153
2023-01-02 22:21:00,4171.75,4172.00,4170.50,4171.00,175
2023-01-02 22:22:00,4171.00,4172.25,4171.00,4172.00,175
